,CSV Nome,ESTADOS,UF,Mês,2017,2018,2019,2020,2021,2022
769,LC87MUN,Pará,PA,2," 1.418.206,41 "," 1.389.114,90 ",0,0,0,0
770,LC87MUN,Paraíba,PB,2," 93.438,42 "," 91.521,70 ",0,0,0,0
771,LC87MUN,Pernambuco,PE,2," 482.837,06 "," 472.932,63 ",0,0,0,0
772,LC87MUN,Piauí,PI,2," 98.037,19 "," 96.026,18 ",0,0,0,0
773,LC87MUN,Paraná,PR,2," 3.276.833,59 "," 3.209.616,56 ",0,0,0,0
774,LC87MUN,Rio de Janeiro,RJ,2," 1.906.135,09 "," 1.867.034,94 ",0,0,0,0
775,LC87MUN,Rio Grande do Norte,RN,2," 117.696,14 "," 115.281,95 ",0,0,0,0
776,LC87MUN,Rondônia,RO,2," 81.051,99 "," 79.389,37 ",0,0,0,0
777,LC87MUN,Roraima,RR,2," 12.428,05 "," 12.173,15 ",0,0,0,0
778,LC87MUN,Rio Grande do Sul,RS,2," 3.264.451,44 "," 3.197.488,45 ",0,0,0,0
779,LC87MUN,Santa Catarina,SC,2," 1.167.176,97 "," 1.143.234,87 ",0,0,0,0
780,LC87MUN,Sergipe,SE,2," 81.409,57 "," 79.739,61 ",0,0,0,0
781,LC87MUN,São Paulo,SP,2," 10.121.087,63 "," 9.913.475,50 ",0,0,0,0
782,LC87MUN,Tocantins,TO,2," 25.587,77 "," 25.062,94 ",0,0,0,0
783,LC176EST,Acre,AC,2,,,,0," 244.275,00 "," 113.800,00 "
784,LC176EST,Alagoas,AL,2,,,,0," 2.749.800,12 "," 1.131.425,01 "
785,LC176EST,Amazonas,AM,2,,,,0," 3.391.875,18 "," 1.353.512,51 "
786,LC176EST,Amapá,AP,2,,,,0," 1.016.200,00 "," 508.100,00 "
787,LC176EST,Bahia,BA,2,,,,0," 19.445.827,04 "," 9.913.038,03 "
788,LC176EST,Ceará,CE,2,,,,0," 6.438.900,48 "," 2.625.025,06 "
789,LC176EST,Distrito Federal,DF,2,,,,0," 2.024.375,00 "," 1.012.187,50 "
790,LC176EST,Espírito Santo,ES,2,,,,0," 14.103.900,68 "," 7.435.800,21 "
791,LC176EST,Goiás,GO,2,,,,0," 26.828.679,70 "," 12.609.313,59 "
792,LC176EST,Maranhão,MA,2,,,,0," 9.261.651,02 "," 4.783.537,77 "
793,LC176EST,Minas Gerais,MG,2,,,,0," 65.088.556,56 "," 36.567.277,04 "
794,LC176EST,Mato Grosso do Sul,MS,2,,,,0," 17.341.427,84 "," 8.680.700,71 "
795,LC176EST,Mato Grosso,MT,2,,,,0," 74.636.563,96 "," 38.584.766,12 "
796,LC176EST,Pará,PA,2,,,,0," 44.697.981,76 "," 26.225.864,58 "
797,LC176EST,Paraíba,PB,2,,,,0," 782.575,02 "," 359.375,00 "
798,LC176EST,Pernambuco,PE,2,,,,0," 3.902.150,04 "," 1.857.062,50 "
799,LC176EST,Piauí,PI,2,,,,0," 3.036.450,46 "," 1.594.012,62 "
800,LC176EST,Paraná,PR,2,,,,0," 41.296.203,22 "," 18.111.488,05 "
801,LC176EST,Rio de Janeiro,RJ,2,,,,0," 14.662.575,00 "," 7.656.662,53 "
802,LC176EST,Rio Grande do Norte,RN,2,,,,0," 1.703.975,16 "," 715.850,03 "
803,LC176EST,Rondônia,RO,2,,,,0," 4.371.825,74 "," 2.300.887,70 "
804,LC176EST,Roraima,RR,2,,,,0," 489.350,08 "," 242.125,02 "
805,LC176EST,Rio Grande do Sul,RS,2,,,,0," 44.368.653,86 "," 18.136.675,56 "
806,LC176EST,Santa Catarina,SC,2,,,,0," 13.830.975,96 "," 5.394.000,09 "
807,LC176EST,Sergipe,SE,2,,,,0," 626.225,00 "," 313.112,50 "
808,LC176EST,São Paulo,SP,2,,,,0," 77.854.500,00 "," 38.927.250,00 "
809,LC176EST,Tocantins,TO,2,,,,0," 5.804.526,12 "," 2.847.150,27 "
810,LC176MUN,Acre,AC,2,,,,0," 78.993,92 "," 36.835,34 "
811,LC176MUN,Alagoas,AL,2,,,,0," 905.462,40 "," 372.882,97 "
812,LC176MUN,Amazonas,AM,2,,,,0," 1.107.634,24 "," 441.996,47 "
813,LC176MUN,Amapá,AP,2,,,,0," 324.607,10 "," 162.196,79 "
814,LC176MUN,Bahia,BA,2,,,,0," 6.412.328,76 "," 3.266.842,88 "
815,LC176MUN,Ceará,CE,2,,,,0," 2.137.875,00 "," 870.575,63 "
816,LC176MUN,Distrito Federal,DF,2,,,,0," 674.791,66 "," 337.395,83 "
817,LC176MUN,Espírito Santo,ES,2,,,,0," 4.701.300,22 "," 2.478.600,13 "
818,LC176MUN,Goiás,GO,2,,,,0," 8.942.893,38 "," 4.203.104,57 "
819,LC176MUN,Maranhão,MA,2,,,,0," 3.030.185,30 "," 1.556.901,60 "
820,LC176MUN,Minas Gerais,MG,2,,,,0," 21.682.459,06 "," 12.183.892,46 "
821,LC176MUN,Mato Grosso do Sul,MS,2,,,,0," 5.780.475,94 "," 2.893.566,90 "
822,LC176MUN,Mato Grosso,MT,2,,,,0," 24.878.854,50 "," 12.861.588,74 "
823,LC176MUN,Pará,PA,2,,,,0," 14.899.327,32 "," 8.741.954,86 "
824,LC176MUN,Paraíba,PB,2,,,,0," 246.765,60 "," 113.236,60 "
825,LC176MUN,Pernambuco,PE,2,,,,0," 1.253.887,34 "," 597.426,90 "
826,LC176MUN,Piauí,PI,2,,,,0," 1.006.416,22 "," 528.694,39 "
827,LC176MUN,Paraná,PR,2,,,,0," 13.564.288,72 "," 5.942.713,08 "
828,LC176MUN,Rio de Janeiro,RJ,2,,,,0," 4.073.996,52 "," 2.152.032,56 "
829,LC176MUN,Rio Grande do Norte,RN,2,,,,0," 555.478,96 "," 233.419,88 "
830,LC176MUN,Rondônia,RO,2,,,,0," 1.457.275,28 "," 766.962,54 "
831,LC176MUN,Roraima,RR,2,,,,0," 163.116,68 "," 80.708,33 "
832,LC176MUN,Rio Grande do Sul,RS,2,,,,0," 14.789.551,28 "," 6.045.558,46 "
833,LC176MUN,Santa Catarina,SC,2,,,,0," 4.572.458,18 "," 1.782.654,24 "
834,LC176MUN,Sergipe,SE,2,,,,0," 204.367,68 "," 101.909,78 "
835,LC176MUN,São Paulo,SP,2,,,,0," 25.305.146,16 "," 12.646.199,33 "
836,LC176MUN,Tocantins,TO,2,,,,0," 1.878.710,54 "," 922.891,81 "
837,TCP,Acre,AC,2," 51.345,61 ",0,,,,
838,TCP,Alagoas,AL,2," 144.428,77 ",0,,,,
839,TCP,Amapá,AP,2," 168.991,08 ",0,,,,
840,TCP,Amazonas,AM,2," 48.958,76 ",0,,,,
841,TCP,Bahia,BA,2," 917.216,92 ",0,,,,
842,TCP,Ceará,CE,2," 316.550,87 ",0,,,,
843,TCP,Distrito Federal,DF,2," 599.815,12 ",0,,,,
844,TCP,Espírito Santo,ES,2," 388.851,37 ",0,,,,
845,TCP,Goiás,GO,2," 631.052,33 ",0,,,,
846,TCP,Maranhão,MA,2," 241.372,54 ",0,,,,
847,TCP,Mato Grosso,MT,2," 1.685.808,80 ",0,,,,
848,TCP,Mato Grosso do Sul,MS,2," 264.410,55 ",0,,,,
849,TCP,Minas Gerais,MG,2," 304.551,79 ",0,,,,
850,TCP,Pará,PA,2," 321.702,96 ",0,,,,
851,TCP,Paraíba,PB,2," 140.659,35 ",0,,,,
852,TCP,Paraná,PR,2," 330.452,31 ",0,,,,
853,TCP,Pernambuco,PE,2," 159.102,69 ",0,,,,
854,TCP,Piauí,PI,2," 1.016.783,99 ",0,,,,
855,TCP,Rio de Janeiro,RJ,2," 1.256.906,15 ",0,,,,
856,TCP,Rio Grande do Norte,RN,2," 138.831,30 ",0,,,,
857,TCP,Rio Grande do Sul,RS,2," 141.541,92 ",0,,,,
858,TCP,Rondônia,RO,2," 45.012,73 ",0,,,,
859,TCP,Roraima,RR,2," 711.906,01 ",0,,,,
860,TCP,Santa Catarina,SC,2," 561.425,40 ",0,,,,
861,TCP,São Paulo,SP,2," 134.915,51 ",0,,,,
862,TCP,Sergipe,SE,2," 4.337.337,13 ",0,,,,
863,TCP,Tocantins,TO,2," 121.528,43 ",0,,,,
864,CIDEEST,Acre,AC,3,0,0,0,0,0,0
865,CIDEEST,Alagoas,AL,3,0,0,0,0,0,0
866,CIDEEST,Amazonas,AM,3,0,0,0,0,0,0
867,CIDEEST,Amapá,AP,3,0,0,0,0,0,0
868,CIDEEST,Bahia,BA,3,0,0,0,0,0,0
869,CIDEEST,Ceará,CE,3,0,0,0,0,0,0
870,CIDEEST,Distrito Federal,DF,3,0,0,0,0,0,0
871,CIDEEST,Espírito Santo,ES,3,0,0,0,0,0,0
872,CIDEEST,Goiás,GO,3,0,0,0,0,0,0
873,CIDEEST,Maranhão,MA,3,0,0,0,0,0,0
874,CIDEEST,Minas Gerais,MG,3,0,0,0,0,0,0
875,CIDEEST,Mato Grosso do Sul,MS,3,0,0,0,0,0,0
876,CIDEEST,Mato Grosso,MT,3,0,0,0,0,0,0
877,CIDEEST,Pará,PA,3,0,0,0,0,0,0
878,CIDEEST,Paraíba,PB,3,0,0,0,0,0,0
879,CIDEEST,Pernambuco,PE,3,0,0,0,0,0,0
880,CIDEEST,Piauí,PI,3,0,0,0,0,0,0
881,CIDEEST,Paraná,PR,3,0,0,0,0,0,0
882,CIDEEST,Rio de Janeiro,RJ,3,0,0,0,0,0,0
883,CIDEEST,Rio Grande do Norte,RN,3,0,0,0,0,0,0
884,CIDEEST,Rondônia,RO,3,0,0,0,0,0,0
885,CIDEEST,Roraima,RR,3,0,0,0,0,0,0
886,CIDEEST,Rio Grande do Sul,RS,3,0,0,0,0,0,0
887,CIDEEST,Santa Catarina,SC,3,0,0,0,0,0,0
888,CIDEEST,Sergipe,SE,3,0,0,0,0,0,0
889,CIDEEST,São Paulo,SP,3,0,0,0,0,0,0
890,CIDEEST,Tocantins,TO,3,0,0,0,0,0,0
891,CIDEMUN,Acre,AC,3,0,0,0,0,0,0
892,CIDEMUN,Alagoas,AL,3,0,0,0,0,0,0
893,CIDEMUN,Amazonas,AM,3,0,0,0,0,0,0
894,CIDEMUN,Amapá,AP,3,0,0,0,0,0,0
895,CIDEMUN,Bahia,BA,3,0,0,0,0,0,0
896,CIDEMUN,Ceará,CE,3,0,0,0,0,0,0
897,CIDEMUN,Distrito Federal,DF,3,0,0,0,0,0,0
898,CIDEMUN,Espírito Santo,ES,3,0,0,0,0,0,0
899,CIDEMUN,Goiás,GO,3,0,0,0,0,0,0
900,CIDEMUN,Maranhão,MA,3,0,0,0,0,0,0
901,CIDEMUN,Minas Gerais,MG,3,0,0,0,0,0,0
902,CIDEMUN,Mato Grosso do Sul,MS,3,0,0,0,0,0,0
903,CIDEMUN,Mato Grosso,MT,3,0,0,0,0,0,0
904,CIDEMUN,Pará,PA,3,0,0,0,0,0,0
905,CIDEMUN,Paraíba,PB,3,0,0,0,0,0,0
906,CIDEMUN,Pernambuco,PE,3,0,0,0,0,0,0
907,CIDEMUN,Piauí,PI,3,0,0,0,0,0,0
908,CIDEMUN,Paraná,PR,3,0,0,0,0,0,0
909,CIDEMUN,Rio de Janeiro,RJ,3,0,0,0,0,0,0
910,CIDEMUN,Rio Grande do Norte,RN,3,0,0,0,0,0,0
911,CIDEMUN,Rondônia,RO,3,0,0,0,0,0,0
912,CIDEMUN,Roraima,RR,3,0,0,0,0,0,0
913,CIDEMUN,Rio Grande do Sul,RS,3,0,0,0,0,0,0
914,CIDEMUN,Santa Catarina,SC,3,0,0,0,0,0,0
915,CIDEMUN,Sergipe,SE,3,0,0,0,0,0,0
916,CIDEMUN,São Paulo,SP,3,0,0,0,0,0,0
917,CIDEMUN,Tocantins,TO,3,0,0,0,0,0,0
918,FEXEST,Acre,AC,3,0,0,0,0,0,0
919,FEXEST,Alagoas,AL,3,0,0,0,0,0,0
920,FEXEST,Amazonas,AM,3,0,0,0,0,0,0
921,FEXEST,Amapá,AP,3,0,0,0,0,0,0
922,FEXEST,Bahia,BA,3,0,0,0,0,0,0
923,FEXEST,Ceará,CE,3,0,0,0,0,0,0
924,FEXEST,Distrito Federal,DF,3,0,0,0,0,0,0
925,FEXEST,Espírito Santo,ES,3,0,0,0,0,0,0
926,FEXEST,Goiás,GO,3,0,0,0,0,0,0
927,FEXEST,Maranhão,MA,3,0,0,0,0,0,0
928,FEXEST,Minas Gerais,MG,3,0,0,0,0,0,0
929,FEXEST,Mato Grosso do Sul,MS,3,0,0,0,0,0,0
930,FEXEST,Mato Grosso,MT,3,0,0,0,0,0,0
931,FEXEST,Pará,PA,3,0,0,0,0,0,0
932,FEXEST,Paraíba,PB,3,0,0,0,0,0,0
933,FEXEST,Pernambuco,PE,3,0,0,0,0,0,0
934,FEXEST,Piauí,PI,3,0,0,0,0,0,0
935,FEXEST,Paraná,PR,3,0,0,0,0,0,0
936,FEXEST,Rio de Janeiro,RJ,3,0,0,0,0,0,0
937,FEXEST,Rio Grande do Norte,RN,3,0,0,0,0,0,0
938,FEXEST,Rondônia,RO,3,0,0,0,0,0,0
939,FEXEST,Roraima,RR,3,0,0,0,0,0,0
940,FEXEST,Rio Grande do Sul,RS,3,0,0,0,0,0,0
941,FEXEST,Santa Catarina,SC,3,0,0,0,0,0,0
942,FEXEST,Sergipe,SE,3,0,0,0,0,0,0
943,FEXEST,São Paulo,SP,3,0,0,0,0,0,0
944,FEXEST,Tocantins,TO,3,0,0,0,0,0,0
945,FEXMUN,Acre,AC,3,0,0,0,0,0,0
946,FEXMUN,Alagoas,AL,3,0,0,0,0,0,0
947,FEXMUN,Amazonas,AM,3,0,0,0,0,0,0
948,FEXMUN,Amapá,AP,3,0,0,0,0,0,0
949,FEXMUN,Bahia,BA,3,0,0,0,0,0,0
950,FEXMUN,Ceará,CE,3,0,0,0,0,0,0
951,FEXMUN,Distrito Federal,DF,3,0,0,0,0,0,0
952,FEXMUN,Espírito Santo,ES,3,0,0,0,0,0,0
953,FEXMUN,Goiás,GO,3,0,0,0,0,0,0
954,FEXMUN,Maranhão,MA,3,0,0,0,0,0,0
955,FEXMUN,Minas Gerais,MG,3,0,0,0,0,0,0
956,FEXMUN,Mato Grosso do Sul,MS,3,0,0,0,0,0,0
957,FEXMUN,Mato Grosso,MT,3,0,0,0,0,0,0
958,FEXMUN,Pará,PA,3,0,0,0,0,0,0
959,FEXMUN,Paraíba,PB,3,0,0,0,0,0,0
960,FEXMUN,Pernambuco,PE,3,0,0,0,0,0,0
961,FEXMUN,Piauí,PI,3,0,0,0,0,0,0
962,FEXMUN,Paraná,PR,3,0,0,0,0,0,0
963,FEXMUN,Rio de Janeiro,RJ,3,0,0,0,0,0,0
964,FEXMUN,Rio Grande do Norte,RN,3,0,0,0,0,0,0
965,FEXMUN,Rondônia,RO,3,0,0,0,0,0,0
966,FEXMUN,Roraima,RR,3,0,0,0,0,0,0
967,FEXMUN,Rio Grande do Sul,RS,3,0,0,0,0,0,0
968,FEXMUN,Santa Catarina,SC,3,0,0,0,0,0,0
969,FEXMUN,Sergipe,SE,3,0,0,0,0,0,0
970,FEXMUN,São Paulo,SP,3,0,0,0,0,0,0
971,FEXMUN,Tocantins,TO,3,0,0,0,0,0,0
972,FPE,Acre,AC,3," 160.036.180,79 "," 186.979.197,56 "," 215.837.915,16 "," 197.364.014,94 "," 252.387.654,32 "," 300.145.003,15 "
973,FPE,Alagoas,AL,3," 194.611.667,81 "," 227.250.288,68 "," 262.326.546,05 "," 240.118.225,32 "," 307.858.308,83 "," 363.537.429,43 "
974,FPE,Amazonas,AM,3," 130.536.380,85 "," 155.043.660,77 "," 183.927.312,96 "," 161.714.751,89 "," 219.349.048,32 "," 269.502.843,72 "
975,FPE,Amapá,AP,3," 159.615.156,06 "," 185.757.778,08 "," 210.449.095,33 "," 196.922.669,03 "," 252.123.866,54 "," 300.771.075,52 "
976,FPE,Bahia,BA,3," 439.559.182,08 "," 509.088.592,71 "," 570.667.062,40 "," 541.299.364,52 "," 671.315.950,82 "," 786.602.093,09 "
977,FPE,Ceará,CE,3," 343.224.044,08 "," 397.289.223,57 "," 444.599.237,78 "," 422.561.108,60 "," 521.295.073,38 "," 603.894.651,51 "
978,FPE,Distrito Federal,DF,3," 32.287.919,32 "," 37.457.153,35 "," 42.291.279,41 "," 39.774.182,55 "," 49.674.350,76 "," 58.597.767,87 "
979,FPE,Espírito Santo,ES,3," 70.170.789,57 "," 83.195.494,58 "," 99.183.764,85 "," 86.856.681,58 "," 112.182.116,81 "," 140.438.051,65 "
980,FPE,Goiás,GO,3," 133.001.714,56 "," 155.260.865,20 "," 173.942.084,86 "," 163.967.257,39 "," 211.237.174,37 "," 253.867.767,19 "
981,FPE,Maranhão,MA,3," 337.671.195,57 "," 391.383.485,29 "," 440.862.236,20 "," 415.975.589,92 "," 519.185.527,44 "," 608.432.214,11 "
982,FPE,Minas Gerais,MG,3," 208.383.854,80 "," 243.200.482,43 "," 277.972.975,25 "," 256.988.100,59 "," 328.534.944,81 "," 391.644.087,27 "
983,FPE,Mato Grosso do Sul,MS,3," 62.311.661,84 "," 72.787.391,35 "," 84.839.313,47 "," 76.873.914,24 "," 98.025.187,14 "," 115.620.928,53 "
984,FPE,Mato Grosso,MT,3," 107.964.776,84 "," 125.502.099,34 "," 140.131.815,95 "," 132.863.646,72 "," 164.942.836,91 "," 191.176.853,96 "
985,FPE,Pará,PA,3," 285.922.577,30 "," 332.778.969,58 "," 379.861.125,81 "," 352.370.261,44 "," 446.116.340,14 "," 525.696.010,56 "
986,FPE,Paraíba,PB,3," 224.027.262,83 "," 259.711.711,31 "," 289.606.447,09 "," 275.889.491,24 "," 342.997.651,82 "," 405.642.120,12 "
987,FPE,Pernambuco,PE,3," 322.794.988,19 "," 373.869.889,74 "," 421.534.783,96 "," 397.616.721,55 "," 494.280.644,32 "," 585.342.396,81 "
988,FPE,Piauí,PI,3," 202.157.366,74 "," 234.908.820,49 "," 267.207.056,46 "," 249.143.718,78 "," 314.055.897,83 "," 370.434.278,15 "
989,FPE,Paraná,PR,3," 134.877.613,68 "," 155.970.654,68 "," 173.214.962,28 "," 165.914.155,57 "," 205.921.246,36 "," 247.348.036,10 "
990,FPE,Rio de Janeiro,RJ,3," 71.466.610,18 "," 85.158.541,21 "," 105.113.469,08 "," 88.286.387,74 "," 108.238.535,49 "," 136.270.291,21 "
991,FPE,Rio Grande do Norte,RN,3," 195.444.361,21 "," 226.214.165,72 "," 257.527.310,31 "," 240.770.647,02 "," 298.712.757,24 "," 346.754.240,10 "
992,FPE,Rondônia,RO,3," 131.715.250,11 "," 154.176.466,08 "," 177.170.826,33 "," 162.325.357,11 "," 205.290.586,76 "," 238.775.380,21 "
993,FPE,Roraima,RR,3," 116.048.451,81 "," 134.804.555,61 "," 156.819.293,61 "," 142.975.657,31 "," 188.528.543,28 "," 232.013.539,22 "
994,FPE,Rio Grande do Sul,RS,3," 110.158.783,54 "," 126.250.341,71 "," 136.427.761,12 "," 135.419.201,36 "," 160.621.716,84 "," 185.205.370,52 "
995,FPE,Santa Catarina,SC,3," 59.869.717,68 "," 69.903.632,56 "," 77.072.154,45 "," 73.806.779,63 "," 92.135.683,93 "," 113.837.079,81 "
996,FPE,Sergipe,SE,3," 194.387.121,31 "," 224.839.499,04 "," 253.709.066,13 "," 239.384.754,99 "," 296.475.906,77 "," 344.362.449,51 "
997,FPE,São Paulo,SP,3," 46.780.526,39 "," 53.739.264,85 "," 60.568.443,28 "," 57.500.970,40 "," 70.900.093,40 "," 89.011.812,30 "
998,FPE,Tocantins,TO,3," 203.027.484,54 "," 234.629.525,01 "," 260.597.045,95 "," 249.708.218,84 "," 305.824.330,90 "," 354.251.146,67 "
999,FPM,Acre,AC,3," 24.583.247,62 "," 30.580.742,38 "," 34.511.814,77 "," 32.389.077,80 "," 43.120.609,38 "," 51.280.948,93 "
1000,FPM,Alagoas,AL,3," 116.935.405,25 "," 129.331.549,28 "," 146.355.069,58 "," 137.022.712,62 "," 171.838.340,41 "," 203.589.236,86 "
1001,FPM,Amazonas,AM,3," 75.381.559,36 "," 92.105.985,78 "," 104.140.271,73 "," 97.593.129,39 "," 122.299.700,26 "," 145.077.369,62 "
1002,FPM,Amapá,AP,3," 19.346.718,16 "," 22.533.252,39 "," 25.406.429,44 "," 23.860.819,41 "," 29.836.668,00 "," 35.514.529,54 "
1003,FPM,Bahia,BA,3," 456.387.530,07 "," 523.066.952,62 "," 592.132.814,51 "," 553.948.669,81 "," 694.982.408,07 "," 822.762.204,26 "
1004,FPM,Ceará,CE,3," 243.470.556,51 "," 283.111.936,40 "," 320.346.801,75 "," 299.869.613,69 "," 376.057.777,01 "," 445.523.154,12 "
1005,FPM,Distrito Federal,DF,3," 8.411.746,57 "," 9.806.191,38 "," 11.030.582,26 "," 10.378.499,94 "," 12.954.036,78 "," 15.463.575,47 "
1006,FPM,Espírito Santo,ES,3," 86.165.313,06 "," 101.684.504,50 "," 118.490.426,75 "," 110.858.409,50 "," 135.059.060,12 "," 159.920.184,26 "
1007,FPM,Goiás,GO,3," 179.663.353,96 "," 208.857.854,49 "," 239.772.213,03 "," 224.336.492,66 "," 281.447.956,48 "," 333.214.573,28 "
1008,FPM,Maranhão,MA,3," 203.543.033,77 "," 239.335.682,30 "," 270.795.323,51 "," 253.384.040,45 "," 317.781.734,73 "," 376.399.949,89 "
1009,FPM,Minas Gerais,MG,3," 643.015.475,90 "," 747.412.300,63 "," 846.621.978,81 "," 791.880.957,72 "," 993.892.863,15 "," 1.175.972.751,74 "
1010,FPM,Mato Grosso do Sul,MS,3," 71.869.118,21 "," 83.556.199,57 "," 94.623.284,28 "," 88.547.382,10 "," 111.106.382,78 "," 131.526.202,88 "
1011,FPM,Mato Grosso,MT,3," 89.389.975,49 "," 103.918.606,66 "," 116.345.176,64 "," 109.745.603,06 "," 137.715.143,72 "," 165.040.357,10 "
1012,FPM,Pará,PA,3," 172.086.271,52 "," 200.071.682,90 "," 226.355.894,35 "," 211.805.356,76 "," 265.624.941,85 "," 308.011.776,62 "
1013,FPM,Paraíba,PB,3," 153.786.452,04 "," 178.796.677,31 "," 202.470.646,74 "," 189.473.886,70 "," 237.739.053,85 "," 281.444.011,09 "
1014,FPM,Pernambuco,PE,3," 241.004.279,34 "," 280.183.103,72 "," 317.095.158,10 "," 291.491.803,97 "," 372.153.221,69 "," 432.966.423,05 "
1015,FPM,Piauí,PI,3," 130.183.235,21 "," 151.395.734,64 "," 171.303.411,55 "," 160.391.656,23 "," 200.432.585,32 "," 237.492.794,22 "
1016,FPM,Paraná,PR,3," 330.821.456,99 "," 384.542.584,68 "," 435.598.611,36 "," 408.464.435,07 "," 513.907.142,06 "," 608.090.086,97 "
1017,FPM,Rio de Janeiro,RJ,3," 144.153.951,55 "," 167.572.207,93 "," 195.756.982,51 "," 183.104.946,30 "," 229.563.362,16 "," 271.987.179,46 "
1018,FPM,Rio Grande do Norte,RN,3," 121.364.236,67 "," 141.104.756,00 "," 159.729.605,09 "," 149.478.570,78 "," 187.515.177,13 "," 222.046.895,05 "
1019,FPM,Rondônia,RO,3," 43.347.897,04 "," 50.423.161,59 "," 57.039.053,08 "," 53.432.886,23 "," 66.985.220,92 "," 79.413.548,84 "
1020,FPM,Roraima,RR,3," 24.628.951,89 "," 28.699.162,24 "," 32.319.006,47 "," 30.381.732,55 "," 37.954.623,73 "," 45.244.901,69 "
1021,FPM,Rio Grande do Sul,RS,3," 331.248.563,31 "," 385.029.302,98 "," 434.814.755,99 "," 406.708.683,29 "," 510.471.106,92 "," 603.979.380,06 "
1022,FPM,Santa Catarina,SC,3," 191.042.980,57 "," 222.054.549,92 "," 251.508.125,75 "," 235.231.780,74 "," 296.342.509,83 "," 350.649.092,51 "
1023,FPM,Sergipe,SE,3," 71.376.166,79 "," 85.179.061,65 "," 96.368.366,72 "," 90.230.192,43 "," 113.138.956,38 "," 134.072.786,59 "
1024,FPM,São Paulo,SP,3," 652.689.921,99 "," 758.588.775,73 "," 859.881.772,81 "," 804.876.666,74 "," 1.010.084.101,76 "," 1.196.362.962,64 "
1025,FPM,Tocantins,TO,3," 69.739.224,43 "," 81.100.144,42 "," 89.319.530,96 "," 83.615.209,86 "," 104.868.452,25 "," 124.229.341,94 "
1026,FPMCAPITAIS,Rio Branco,AC,3," 13.458.794,49 "," 17.651.144,43 "," 19.855.048,06 "," 18.681.299,89 "," 25.908.073,56 "," 30.927.150,91 "
1027,FPMCAPITAIS,Maceió,AL,3," 26.286.707,98 "," 24.515.478,40 "," 27.576.455,60 "," 25.946.249,80 "," 32.385.091,93 "," 38.658.938,63 "
1028,FPMCAPITAIS,Manaus,AM,3," 22.711.715,68 "," 30.889.502,76 "," 34.746.334,07 "," 32.692.274,76 "," 40.805.215,82 "," 48.710.262,68 "
1029,FPMCAPITAIS,Macapá,AP,3," 13.458.794,49 "," 15.689.906,18 "," 17.648.931,60 "," 16.605.599,90 "," 20.726.458,83 "," 24.741.720,74 "
1030,FPMCAPITAIS,Salvador,BA,3," 42.058.732,72 "," 44.127.861,08 "," 49.637.620,08 "," 46.703.249,67 "," 58.293.165,44 "," 69.586.089,54 "
1031,FPMCAPITAIS,Fortaleza,CE,3," 42.058.732,72 "," 49.030.956,78 "," 55.152.911,18 "," 51.892.499,61 "," 64.770.183,84 "," 77.317.877,24 "
1032,FPMCAPITAIS,Brasília,DF,3," 8.411.746,57 "," 9.806.191,38 "," 11.030.582,26 "," 10.378.499,94 "," 12.954.036,78 "," 15.463.575,47 "
1033,FPMCAPITAIS,Vitória,ES,3," 7.570.571,92 "," 9.806.191,38 "," 13.236.698,71 "," 12.454.199,93 "," 12.954.036,78 "," 15.463.575,47 "
1034,FPMCAPITAIS,Goiânia,GO,3," 15.141.143,80 "," 17.651.144,43 "," 23.164.222,72 "," 21.794.849,84 "," 27.203.477,24 "," 32.473.508,45 "
1035,FPMCAPITAIS,São Luís,MA,3," 26.286.707,98 "," 30.644.347,98 "," 34.470.569,52 "," 32.432.812,28 "," 40.481.364,90 "," 48.323.673,31 "
1036,FPMCAPITAIS,Belo Horizonte,MG,3," 25.235.239,65 "," 29.418.574,06 "," 33.091.746,72 "," 31.135.499,78 "," 38.862.110,33 "," 46.390.726,37 "
1037,FPMCAPITAIS,Campo Grande,MS,3," 7.570.571,92 "," 8.825.572,22 "," 9.927.524,04 "," 9.340.649,95 "," 11.658.633,11 "," 13.917.217,93 "
1038,FPMCAPITAIS,Cuiabá,MT,3," 7.570.571,92 "," 8.825.572,22 "," 8.824.465,80 "," 8.302.799,97 "," 10.363.229,43 "," 13.917.217,93 "
1039,FPMCAPITAIS,Belém,PA,3," 22.711.715,68 "," 26.476.716,65 "," 29.782.572,05 "," 28.021.949,80 "," 34.975.899,30 "," 37.112.581,10 "
1040,FPMCAPITAIS,João Pessoa,PB,3," 16.823.493,10 "," 19.612.382,71 "," 22.061.164,48 "," 20.756.999,85 "," 25.908.073,56 "," 30.927.150,91 "
1041,FPMCAPITAIS,Recife,PE,3," 26.497.001,61 "," 30.889.502,76 "," 34.746.334,07 "," 29.059.799,80 "," 40.805.215,82 "," 43.298.011,27 "
1042,FPMCAPITAIS,Teresina,PI,3," 26.286.707,98 "," 30.644.347,98 "," 34.470.569,52 "," 32.432.812,28 "," 40.481.364,90 "," 48.323.673,31 "
1043,FPMCAPITAIS,Curitiba,PR,3," 15.141.143,80 "," 17.651.144,43 "," 19.855.048,06 "," 18.681.299,89 "," 23.317.266,20 "," 27.834.435,83 "
1044,FPMCAPITAIS,Rio de Janeiro,RJ,3," 14.720.556,48 "," 17.160.834,89 "," 22.061.164,48 "," 20.756.999,85 "," 25.908.073,56 "," 30.927.150,91 "
